fips,Type,Zipcode,State,City,Metro,CountyName,1996-01-31,1996-02-29,1996-03-31,1996-04-30,1996-05-31,1996-06-30,1996-07-31,1996-08-31,1996-09-30,1996-10-31,1996-11-30,1996-12-31,1997-01-31,1997-02-28,1997-03-31,1997-04-30,1997-05-31,1997-06-30,1997-07-31,1997-08-31,1997-09-30,1997-10-31,1997-11-30,1997-12-31,1998-01-31,1998-02-28,1998-03-31,1998-04-30,1998-05-31,1998-06-30,1998-07-31,1998-08-31,1998-09-30,1998-10-31,1998-11-30,1998-12-31,1999-01-31,1999-02-28,1999-03-31,1999-04-30,1999-05-31,1999-06-30,1999-07-31,1999-08-31,1999-09-30,1999-10-31,1999-11-30,1999-12-31,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,pct_change_2020
48035,1-Bedroom,76689,TX,Valley Mills,,Bosque County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179699.0,180576.0,181111.0,181693.0,182165.0,182049.0,182391.0,182796.0,183532.0,183969.0,183903.0,183766.0,183614.0,182904.0,182058.0,181931.0,181039.0,180616.0,179721.0,180246.0,180235.0,180607.0,180783.0,181557.0,181367.0,181969.0,182818.0,184127.0,186282.0,188749.0,190907.0,190828.0,190302.0,189163.0,188514.0,188139.0,190496.0,191947.0,192626.0,192098.0,192981.0,194695.0,196061.0,196317.0,197632.0,200506.0,206726.0,210193.0,211130.0,211422.0,214486.0,217873.0,220095.0,217902.0,217410.0,218934.0,223050.0,227116.0,225589.0,223270.0,220662.0,220492.0,219270.0,217369.0,214884.0,217427.0,218291.0,219239.0,217870.0,216444.0,217544.0,219005.0,221687.0,222870.0,224647.0,227263.0,230230.0,230233.0,231458.0,232934.0,233275.0,232602.0,231686.0,233690.0,235088.0,236508.0,237521.0,237868.0,237614.0,237455.0,237696.0,237411.0,238169.0,239432.0,241026.0,241529.0,241136.0,240925.0,240770.0,243372.0,245606.0,247625.0,247878.0,249647.0,251399.0,251601.0,250453.0,249907.0,253584.0,258673.0,263758.0,265290.0,267632.0,270770.0,275061.0,278477.0,281799.0,286514.0,292300.0,297668.0,300119.0,19.11150948152713
48185,1-Bedroom,77363,TX,Todd Mission,,Grimes County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62721.0,62237.0,61965.0,61567.0,61237.0,61109.0,60819.0,60851.0,60732.0,60580.0,60241.0,59947.0,59645.0,59860.0,60192.0,60333.0,60443.0,60088.0,60333.0,60116.0,60205.0,60235.0,60572.0,60949.0,61385.0,61286.0,60940.0,60701.0,60536.0,60849.0,60629.0,60474.0,60316.0,60250.0,60284.0,60014.0,59567.0,59195.0,58968.0,58716.0,58427.0,58043.0,57717.0,57629.0,57319.0,57390.0,57192.0,57539.0,58264.0,59110.0,59714.0,59782.0,59711.0,59632.0,59609.0,59718.0,60080.0,60110.0,59813.0,58696.0,57182.0,55644.0,54578.0,54392.0,54844.0,55396.0,56134.0,56478.0,56564.0,56140.0,56066.0,56540.0,57295.0,57747.0,57863.0,58082.0,58149.0,58264.0,58042.0,57951.0,57701.0,57857.0,58237.0,58792.0,59739.0,61079.0,62660.0,63024.0,62964.0,62674.0,62783.0,62755.0,63021.0,63849.0,64603.0,64464.0,63870.0,63779.0,63805.0,63670.0,63215.0,63169.0,63568.0,64288.0,65385.0,65664.0,65827.0,66529.0,67233.0,66799.0,65777.0,66236.0,67410.0,68236.0,68102.0,68063.0,67596.0,67838.0,68058.0,68840.0,69072.0,69753.0,70934.0,71611.0,72020.0,72109.0,72389.0,72426.0,72708.0,73299.0,74130.0,74502.0,75095.0,76497.0,77449.0,78396.0,78703.0,79695.0,80439.0,80653.0,80419.0,80284.0,80162.0,79953.0,79189.0,77927.0,76887.0,75999.0,75644.0,75077.0,74860.0,75169.0,75816.0,76188.0,76535.0,77145.0,78310.0,-3.5120633372106114
48379,1-Bedroom,75472,TX,East Tawakoni,,Rains County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63964.0,63226.0,62851.0,62245.0,61947.0,61566.0,61304.0,61150.0,61053.0,60742.0,60641.0,60898.0,61258.0,61697.0,61840.0,61687.0,61143.0,60591.0,60091.0,59520.0,59246.0,59584.0,60040.0,59799.0,58929.0,58311.0,58164.0,58165.0,58102.0,58264.0,58322.0,58527.0,58009.0,56762.0,54914.0,53685.0,53436.0,53477.0,53227.0,52947.0,53082.0,53338.0,53155.0,52575.0,52506.0,53267.0,54274.0,54802.0,54931.0,54782.0,54478.0,53814.0,53190.0,52739.0,53127.0,53601.0,53810.0,53243.0,52773.0,52887.0,53207.0,53475.0,53454.0,53798.0,53699.0,53655.0,52847.0,52505.0,52381.0,53144.0,53679.0,53880.0,53871.0,54306.0,55357.0,56234.0,56987.0,57405.0,57917.0,58153.0,58166.0,58193.0,58266.0,58548.0,58686.0,58832.0,58731.0,59093.0,59777.0,60306.0,61061.0,61800.0,62991.0,63476.0,64377.0,64700.0,64968.0,64525.0,64532.0,64442.0,64493.0,64822.0,64783.0,64764.0,64760.0,65650.0,66568.0,67479.0,68339.0,69331.0,69855.0,69872.0,69629.0,69601.0,70011.0,70826.0,71202.0,70932.0,69975.0,69655.0,70219.0,71478.0,72760.0,73934.0,75098.0,75856.0,77163.0,78410.0,79281.0,79668.0,79794.0,79680.0,79619.0,80067.0,80975.0,81650.0,81950.0,82554.0,82924.0,83346.0,84921.0,86774.0,88734.0,90066.0,90644.0,90454.0,89934.0,89896.0,90173.0,90313.0,90202.0,89909.0,88880.0,87908.0,87052.0,86581.0,86300.0,-3.8693846734616835
48113,1-Bedroom,75207,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517836.0,509470.0,505193.0,497615.0,493275.0,489705.0,487539.0,486325.0,484265.0,481495.0,477062.0,475352.0,474612.0,481126.0,485248.0,487446.0,488952.0,493734.0,500963.0,505999.0,512672.0,519566.0,531234.0,540600.0,547799.0,549448.0,552205.0,554143.0,552871.0,547190.0,537686.0,532847.0,530233.0,530963.0,529744.0,528574.0,530427.0,532273.0,533206.0,535487.0,537421.0,537569.0,534430.0,530284.0,525001.0,520030.0,515511.0,507126.0,496221.0,487037.0,486655.0,488921.0,494194.0,500222.0,506486.0,509697.0,509455.0,508946.0,507330.0,512956.0,520049.0,525238.0,526181.0,526416.0,525277.0,521992.0,523523.0,525845.0,531560.0,533670.0,540389.0,546235.0,554327.0,564954.0,574552.0,580464.0,582277.0,586399.0,583109.0,585349.0,583697.0,589300.0,589863.0,591412.0,595552.0,596818.0,593433.0,586850.0,583252.0,581025.0,582564.0,580716.0,585432.0,589633.0,597251.0,597558.0,586769.0,575545.0,571542.0,573925.0,578976.0,586392.0,594902.0,602117.0,601443.0,597335.0,593889.0,594862.0,605051.0,616150.0,626590.0,635398.0,643415.0,641841.0,643924.0,640934.0,651403.0,660521.0,667443.0,668377.0,666355.0,669143.0,672494.0,675456.0,680519.0,689375.0,693043.0,699236.0,698633.0,699387.0,701174.0,708926.0,718600.0,719275.0,715445.0,712997.0,713017.0,720336.0,728661.0,741556.0,748528.0,751048.0,746036.0,745233.0,746932.0,757184.0,766691.0,775329.0,781648.0,782563.0,784957.0,783917.0,788982.0,797846.0,813088.0,823235.0,830921.0,10.466793606831688
48497,1-Bedroom,76431,TX,Chico,Dallas-Fort Worth-Arlington,Wise County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124609.0,126549.0,128227.0,131522.0,134427.0,137132.0,139623.0,141889.0,143918.0,145704.0,147245.0,148564.0,149694.0,150134.0,150452.0,150676.0,151379.0,152066.0,152779.0,153551.0,154391.0,155306.0,156299.0,157373.0,158533.0,160050.0,5.90471227971729
48061,1-Bedroom,78597,TX,South Padre Island,Brownsville-Harlingen,Cameron County,,,,,,,,,,,,,,,,99141.0,99772.0,100146.0,100648.0,100390.0,99751.0,99537.0,100093.0,101228.0,101910.0,101805.0,101147.0,100688.0,100319.0,99925.0,100677.0,101845.0,104282.0,105067.0,105318.0,103622.0,102874.0,103212.0,105082.0,107343.0,109420.0,111901.0,112051.0,112880.0,112172.0,113975.0,114699.0,118004.0,120323.0,122929.0,123830.0,123162.0,121432.0,118659.0,117708.0,117912.0,118845.0,118273.0,118173.0,116619.0,116268.0,115016.0,114792.0,115405.0,116132.0,117348.0,117355.0,115877.0,113574.0,112435.0,112127.0,112801.0,112124.0,111446.0,109398.0,107300.0,105724.0,105053.0,105252.0,104888.0,105210.0,104732.0,105047.0,104184.0,103925.0,103615.0,104904.0,105975.0,106499.0,106300.0,105664.0,106379.0,106918.0,108393.0,109259.0,110752.0,112054.0,112958.0,112488.0,112125.0,111808.0,112763.0,114415.0,116163.0,117516.0,117413.0,116535.0,116185.0,116514.0,117613.0,118849.0,120521.0,123428.0,124959.0,125548.0,124873.0,125014.0,126184.0,127661.0,128996.0,129919.0,130537.0,132053.0,133283.0,133899.0,135221.0,137940.0,141692.0,144392.0,146122.0,148125.0,149927.0,151516.0,153632.0,154403.0,154927.0,155098.0,153679.0,152357.0,150711.0,150915.0,150879.0,150610.0,151375.0,152518.0,152932.0,153138.0,152568.0,150564.0,150421.0,148433.0,146660.0,143065.0,142366.0,142968.0,142361.0,140330.0,138138.0,137013.0,137997.0,139958.0,140892.0,141986.0,142900.0,145000.0,144849.0,143860.0,141112.0,139163.0,136721.0,135516.0,132885.0,130521.0,128584.0,127368.0,127059.0,126907.0,127243.0,127013.0,127729.0,128632.0,130278.0,131687.0,134440.0,138162.0,140345.0,141656.0,141085.0,139777.0,138259.0,136735.0,137004.0,137572.0,139980.0,139803.0,138302.0,134615.0,132828.0,132437.0,132197.0,131803.0,130569.0,129399.0,126986.0,125581.0,123569.0,123133.0,121814.0,121524.0,121102.0,120384.0,120480.0,120630.0,121955.0,123871.0,126583.0,127534.0,126701.0,126104.0,126901.0,127995.0,128750.0,128174.0,127947.0,128629.0,128974.0,128276.0,126156.0,124647.0,124473.0,123942.0,123956.0,123349.0,122137.0,122843.0,123215.0,122818.0,121218.0,120711.0,121142.0,121340.0,121084.0,120894.0,119654.0,119559.0,119962.0,119869.0,119084.0,118206.0,118177.0,117282.0,116449.0,116121.0,115970.0,116232.0,116727.0,116757.0,116676.0,115561.0,114540.0,113581.0,113777.0,114505.0,115397.0,116354.0,117511.0,117515.0,117832.0,117207.0,117203.0,117153.0,117885.0,119075.0,119259.0,119741.0,119904.0,120159.0,120496.0,121015.0,121926.0,122917.0,124179.0,125408.0,126036.0,126287.0,126830.0,128066.0,129653.0,131335.0,132790.0,134728.0,136105.0,138107.0,139671.0,141619.0,143763.0,146061.0,148497.0,150204.0,151885.0,153537.0,17.147308585223634
48073,1-Bedroom,75925,TX,Alto,Jacksonville,Cherokee County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138052.0,138561.0,139046.0,140484.0,141421.0,142013.0,141721.0,141424.0,141283.0,141518.0,142448.0,142890.0,143556.0,143739.0,144383.0,143571.0,143792.0,144688.0,147441.0,150148.0,152404.0,153672.0,153182.0,153684.0,153658.0,154534.0,154220.0,155164.0,155556.0,155619.0,154783.0,154020.0,153503.0,153474.0,154270.0,154560.0,155037.0,0.5700007808229874
48423,1-Bedroom,75792,TX,Winona,Tyler,Smith County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156957.0,156675.0,155816.0,154005.0,152083.0,150591.0,149649.0,148464.0,146842.0,144490.0,142177.0,140053.0,138382.0,136056.0,134244.0,133163.0,132398.0,130993.0,128736.0,127097.0,126420.0,127255.0,128170.0,128912.0,128974.0,129597.0,130084.0,130291.0,130390.0,130821.0,131694.0,132328.0,132532.0,132022.0,131479.0,3.7460217673175906
48231,1-Bedroom,75453,TX,Lone Oak,Dallas-Fort Worth-Arlington,Hunt County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108349.0,106813.0,105699.0,103581.0,102097.0,100926.0,100051.0,99461.0,99148.0,99102.0,99313.0,99742.0,100341.0,101655.0,103052.0,104487.0,105318.0,106093.0,106753.0,107249.0,107544.0,107635.0,107517.0,107190.0,106654.0,105615.0,104371.0,3.8955289951305887
48085,1-Bedroom,75424,TX,Blue Ridge,Dallas-Fort Worth-Arlington,Collin County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147767.0,149577.0,151370.0,155118.0,159577.0,164435.0,168871.0,172149.0,174162.0,175876.0,177359.0,179429.0,181016.0,183501.0,185534.0,187794.0,187212.0,185094.0,182618.0,182481.0,184139.0,186145.0,188009.0,189787.0,192925.0,193792.0,194581.0,193437.0,195030.0,197957.0,202750.0,206170.0,209517.0,212273.0,215553.0,215891.0,213770.0,213636.0,216325.0,222299.0,227867.0,232438.0,234858.0,234742.0,232046.0,229423.0,226203.0,224539.0,223996.0,224953.0,225552.0,223944.0,219490.0,214922.0,209626.0,206372.0,202389.0,199547.0,198235.0,198577.0,199447.0,198093.0,196271.0,194845.0,195297.0,196137.0,198046.0,199580.0,202444.0,204714.0,206170.0,206388.0,206277.0,3.9334867582851993
48467,1-Bedroom,75778,TX,Murchison,,Van Zandt County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52278.0,52516.0,52608.0,52701.0,52760.0,52970.0,53207.0,53440.0,53679.0,54036.0,54417.0,54745.0,55216.0,55509.0,55634.0,55886.0,56087.0,56344.0,56786.0,57342.0,58013.0,58392.0,58823.0,59489.0,60149.0,60891.0,61805.0,62591.0,63552.0,64066.0,64314.0,64302.0,63972.0,63778.0,63583.0,63193.0,62263.0,61225.0,60707.0,60758.0,60739.0,60646.0,60178.0,59895.0,59793.0,59939.0,59671.0,59285.0,59487.0,59945.0,60291.0,60210.0,60622.0,60970.0,61285.0,61032.0,60896.0,60999.0,62130.0,63327.0,64243.0,64455.0,64097.0,63558.0,62024.0,61386.0,61006.0,61363.0,61479.0,61313.0,60419.0,59241.0,58522.0,58627.0,58948.0,59195.0,59440.0,59243.0,59471.0,59864.0,60577.0,60849.0,60940.0,61166.0,61229.0,61358.0,61505.0,61628.0,62263.0,62713.0,62639.0,61468.0,59973.0,59473.0,59538.0,59988.0,59380.0,58448.0,57534.0,57319.0,57072.0,57108.0,57354.0,58229.0,58954.0,58925.0,59013.0,58810.0,59537.0,60080.0,60331.0,59966.0,59357.0,58739.0,58468.0,58733.0,59584.0,60221.0,60186.0,59976.0,60109.0,60008.0,60516.0,61230.0,63008.0,64262.0,64938.0,64842.0,64569.0,64852.0,65205.0,66175.0,66389.0,67076.0,67404.0,68142.0,68453.0,69380.0,70182.0,70985.0,71534.0,72111.0,73030.0,73450.0,75074.0,76470.0,78017.0,78468.0,78548.0,79011.0,80164.0,81960.0,83958.0,85465.0,86615.0,87596.0,87548.0,88302.0,88736.0,90040.0,89893.0,89510.0,88271.0,87125.0,85954.0,85883.0,86729.0,88052.0,89182.0,90115.0,90442.0,89970.0,89941.0,90416.0,92406.0,94267.0,95139.0,95399.0,95817.0,96828.0,98069.0,98583.0,99759.0,101415.0,103533.0,105196.0,105838.0,106400.0,107781.0,109224.0,110105.0,14.49176616107087
48185,1-Bedroom,77831,TX,Bedias,,Grimes County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68694.0,68470.0,67958.0,66687.0,65494.0,64429.0,64012.0,63538.0,63181.0,62384.0,61292.0,60167.0,59258.0,58619.0,58147.0,58045.0,57870.0,57641.0,57065.0,56520.0,56011.0,55849.0,55973.0,56520.0,57213.0,57467.0,57438.0,57383.0,57579.0,57809.0,57534.0,57217.0,56572.0,56571.0,57075.0,57215.0,56746.0,55948.0,55759.0,56096.0,56178.0,56354.0,56661.0,57680.0,59154.0,60113.0,60516.0,60694.0,61228.0,61943.0,62466.0,62787.0,63001.0,63028.0,62915.0,62638.0,62839.0,63170.0,63394.0,63119.0,62497.0,61944.0,61310.0,60414.0,60078.0,59880.0,60069.0,60028.0,59203.0,58701.0,58561.0,59515.0,60369.0,60922.0,61181.0,61558.0,61703.0,61522.0,61475.0,61183.0,60909.0,59856.0,59076.0,58579.0,58909.0,59325.0,59863.0,60396.0,60364.0,61104.0,61459.0,62367.0,63242.0,64777.0,65637.0,65644.0,65669.0,66469.0,67198.0,67575.0,68517.0,69180.0,70163.0,70884.0,71760.0,71888.0,72252.0,72589.0,72519.0,71505.0,71331.0,71632.0,72591.0,72565.0,72181.0,71286.0,71025.0,71743.0,73366.0,75353.0,76551.0,77407.0,77705.0,78233.0,78094.0,78598.0,79595.0,81039.0,82731.0,83975.0,84564.0,83976.0,84003.0,84563.0,85455.0,85981.0,86284.0,86933.0,86841.0,87182.0,86673.0,86717.0,85787.0,86003.0,86247.0,87217.0,87581.0,88073.0,88979.0,89586.0,90664.0,91410.0,92673.0,93676.0,95726.0,97515.0,11.585671488687098
48201,1-Bedroom,77050,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164604.0,162585.0,160194.0,157313.0,155930.0,155722.0,155211.0,153517.0,152376.0,150949.0,151589.0,152989.0,155065.0,156716.0,159006.0,159759.0,158935.0,157520.0,157533.0,159820.0,161183.0,163630.0,163182.0,160873.0,157484.0,156548.0,157145.0,158021.0,159266.0,159846.0,159835.0,158590.0,158495.0,157425.0,156913.0,158307.0,160802.0,161524.0,162456.0,164816.0,167049.0,168680.0,169425.0,172393.0,174939.0,178712.0,182468.0,186050.0,188460.0,190056.0,189031.0,185600.0,183521.0,184803.0,186781.0,186866.0,185724.0,186488.0,187700.0,187797.0,185799.0,183575.0,182390.0,182910.0,184918.0,183984.0,184184.0,183206.0,183314.0,180367.0,177671.0,175856.0,175816.0,175767.0,176281.0,176518.0,176444.0,177176.0,177397.0,179317.0,180811.0,184266.0,185747.0,187902.0,189658.0,194354.0,199298.0,203903.0,204451.0,206198.0,207464.0,209371.0,210027.0,210435.0,213442.0,216776.0,221894.0,225060.0,226577.0,228142.0,230668.0,232991.0,235029.0,237524.0,241058.0,244454.0,246965.0,248883.0,249423.0,250121.0,252117.0,254496.0,258700.0,262409.0,266876.0,12.626238781755518
48185,1-Bedroom,77830,TX,Anderson,,Grimes County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100916.0,100927.0,100296.0,100066.0,99908.0,100676.0,101190.0,101617.0,101606.0,100796.0,99859.0,98255.0,96705.0,95240.0,95596.0,96544.0,96742.0,95155.0,93303.0,91862.0,91459.0,91833.0,92742.0,94364.0,96584.0,98393.0,98577.0,96829.0,96186.0,96675.0,98310.0,99496.0,99928.0,100440.0,100703.0,101278.0,100730.0,100393.0,100203.0,99977.0,99482.0,98657.0,97703.0,97050.0,96231.0,96145.0,94867.0,93325.0,91792.0,91204.0,90646.0,91037.0,90740.0,91231.0,91214.0,91058.0,91041.0,90010.0,89640.0,88779.0,88201.0,88156.0,88446.0,89235.0,89442.0,89904.0,90758.0,92156.0,92760.0,93094.0,93917.0,94910.0,96853.0,97738.0,99281.0,99704.0,100897.0,100944.0,100772.0,99797.0,100388.0,101305.0,102501.0,103340.0,102911.0,101698.0,100256.0,100430.0,101702.0,102017.0,102361.0,103349.0,104194.0,105154.0,104775.0,105882.0,107104.0,109733.0,111173.0,111914.0,110636.0,111493.0,112555.0,114111.0,114570.0,115319.0,115919.0,115395.0,115243.0,115213.0,115828.0,116091.0,117456.0,118834.0,119065.0,118759.0,118255.0,118590.0,120022.0,122183.0,124486.0,125158.0,125971.0,126841.0,128194.0,128886.0,129504.0,130341.0,131772.0,132313.0,132889.0,133277.0,133013.0,133962.0,133971.0,135136.0,135035.0,135426.0,136461.0,137511.0,138528.0,139798.0,140580.0,141400.0,142646.0,143801.0,145622.0,7.344620116152342
